,origem,FRASE,OBJ/SUBJ
3631,"['Para muitos, no entanto, a maior estrela do filme é Bo Derek, que George estima ter pelo menos 12 anos.', '1', 'objetivo']","Para muitos, no entanto, a maior estrela do filme é Bo Derek, que George estima ter pelo menos 12 anos.",objetiva
3632,"['O ferro é quase mais raro que o ouro, quase nenhum edifício feito de pedra.', '1', 'objetivo']","O ferro é quase mais raro que o ouro, quase nenhum edifício feito de pedra.",objetiva
3633,"['Como um cachorro e um gato descobriram que não podem andar de sapatos', '1', 'objetivo']",Como um cachorro e um gato descobriram que não podem andar de sapatos,objetiva
3634,"['O filme mostra sem embelezamento o fato de que os criminosos muitas vezes não podem voltar à vida normal, mesmo que quisessem.', '1', 'objetivo']","O filme mostra sem embelezamento o fato de que os criminosos muitas vezes não podem voltar à vida normal, mesmo que quisessem.",objetiva
3635,"['A única opção é fugir para o oeste e se render aos aliados ocidentais.', '1', 'objetivo']",A única opção é fugir para o oeste e se render aos aliados ocidentais.,objetiva
3636,"['Qual é a sua surpresa quando encontra Rui ao lado da cama de Makina.', '1', 'objetivo']",Qual é a sua surpresa quando encontra Rui ao lado da cama de Makina.,objetiva
3637,"['Sua vida, exceto pelas contradições com seu filho (Matt Dillon), é completamente pacífica.', '1', 'objetivo']","Sua vida, exceto pelas contradições com seu filho (Matt Dillon), é completamente pacífica.",objetiva
3638,"['As leis da física, a tecnologia digital e a revolucionária tecnologia CGI processam a verdadeira face de Jesus.', '1', 'objetivo']","As leis da física, a tecnologia digital e a revolucionária tecnologia CGI processam a verdadeira face de Jesus.",objetiva
3639,"['Êxtase de S. Theresa preparou um DVD verdadeiramente extraordinário para uso doméstico.', '1', 'objetivo']",Êxtase de S. Theresa preparou um DVD verdadeiramente extraordinário para uso doméstico.,objetiva
3640,"['Os exemplos mais notáveis \u200b\u200bsão a cena do ataque militar ao trio de discos voadores, em que são usadas filmagens documentais dos militares reais dos EUA, e a passagem com o ataque do cadáver reanimado a um par de coveiros, onde dia e noite se alternam em disparos sucessivos.', '1', 'objetivo']","Os exemplos mais notáveis ​​são a cena do ataque militar ao trio de discos voadores, em que são usadas filmagens documentais dos militares reais dos EUA, e a passagem com o ataque do cadáver reanimado a um par de coveiros, onde dia e noite se alternam em disparos sucessivos.",objetiva
3641,"['E acima de tudo, ele adora sua filha Clémence, de vinte anos.', '1', 'objetivo']","E acima de tudo, ele adora sua filha Clémence, de vinte anos.",objetiva
3642,"['E as pessoas que escrevem para esses periódicos são tudo menos jornalistas.', '1', 'objetivo']",E as pessoas que escrevem para esses periódicos são tudo menos jornalistas.,objetiva
3643,"['Inclui também entrevistas com pessoas que o conheceram e trabalharam com ele.', '1', 'objetivo']",Inclui também entrevistas com pessoas que o conheceram e trabalharam com ele.,objetiva
3644,"['Yosef Yosade, um paisagista de origem lituana, atua em Israel há muito tempo.', '1', 'objetivo']","Yosef Yosade, um paisagista de origem lituana, atua em Israel há muito tempo.",objetiva
3645,"['Usando a mais moderna tecnologia cinematográfica, você participará de um voo mágico sobre a paisagem...', '1', 'objetivo']","Usando a mais moderna tecnologia cinematográfica, você participará de um voo mágico sobre a paisagem...",objetiva
3646,"['A atmosfera também é ajudada por uma trilha sonora sugestiva, complementando o vazio dos lugares onde quase ninguém vem socorrer as vítimas.', '1', 'objetivo']","A atmosfera também é ajudada por uma trilha sonora sugestiva, complementando o vazio dos lugares onde quase ninguém vem socorrer as vítimas.",objetiva
3647,"['Um único dia revela os problemas e intrigas de hóspedes e funcionários, incluindo todos os seus sucessos e fracassos, reviravoltas, tristezas e romances.', '1', 'objetivo']","Um único dia revela os problemas e intrigas de hóspedes e funcionários, incluindo todos os seus sucessos e fracassos, reviravoltas, tristezas e romances.",objetiva
3648,"['Um homem acorda da inconsciência e encontra-se deitado no chão de um elevador de carga.', '1', 'objetivo']",Um homem acorda da inconsciência e encontra-se deitado no chão de um elevador de carga.,objetiva
3649,"['Após a morte de sua filha, Dana (Kate Beckinsale) e David (Mel Raido) e seu filho Lucas (Duncan Joiner), de cinco anos, se mudam para a casa dos sonhos, uma antiga propriedade rural em ruínas.', '1', 'objetivo']","Após a morte de sua filha, Dana (Kate Beckinsale) e David (Mel Raido) e seu filho Lucas (Duncan Joiner), de cinco anos, se mudam para a casa dos sonhos, uma antiga propriedade rural em ruínas.",objetiva
3650,"['A repórter Alison (Jane Seymour) tenta obter o testemunho de duas mulheres afetadas dessa forma, mas encontra medo e silêncio.', '1', 'objetivo']","A repórter Alison (Jane Seymour) tenta obter o testemunho de duas mulheres afetadas dessa forma, mas encontra medo e silêncio.",objetiva
3651,"['Dan Bárta & Illustratosphere, o pianista de jazz Emil Viklický e seu trio, Martin Chodúr e a orquestra Top Band de Jan Smolík vieram parabenizar a Fóra Karlín em Praga.', '1', 'objetivo']","Dan Bárta & Illustratosphere, o pianista de jazz Emil Viklický e seu trio, Martin Chodúr e a orquestra Top Band de Jan Smolík vieram parabenizar a Fóra Karlín em Praga.",objetiva
3652,"['A historiadora Janina Ramirezová irá apresentá-los a você um por um...', '1', 'objetivo']",A historiadora Janina Ramirezová irá apresentá-los a você um por um...,objetiva
3653,"['Assista a um pequeno filme de estudante sobre abandono e desapego.', '1', 'objetivo']",Assista a um pequeno filme de estudante sobre abandono e desapego.,objetiva
3654,"['O artista se apresenta no salão art nouveau do Grand Hotel Pupp em Karlovy Vary.', '1', 'objetivo']",O artista se apresenta no salão art nouveau do Grand Hotel Pupp em Karlovy Vary.,objetiva
3655,"['O poder estatal tentou explorar sua tragédia politicamente e para fins de propaganda.', '1', 'objetivo']",O poder estatal tentou explorar sua tragédia politicamente e para fins de propaganda.,objetiva
3656,"['Miguel também dançou no show, mas Quinn o expulsou.', '1', 'objetivo']","Miguel também dançou no show, mas Quinn o expulsou.",objetiva
3657,"['Tudo é completamente diferente, mas tente provar!', '1', 'objetivo']","Tudo é completamente diferente, mas tente provar!",objetiva
3658,"['Mas uma coincidência o atrai cada vez mais fundo até que ele supera seu medo e decide proteger seu amigo e a justiça.', '1', 'objetivo']",Mas uma coincidência o atrai cada vez mais fundo até que ele supera seu medo e decide proteger seu amigo e a justiça.,objetiva
3659,"['Elena gosta de jogar clássicos antigos da década de 1920 em seu laptop.', '1', 'objetivo']",Elena gosta de jogar clássicos antigos da década de 1920 em seu laptop.,objetiva
3660,"['Ele é acusado de roubo, mas o pequeno João o defende.', '1', 'objetivo']","Ele é acusado de roubo, mas o pequeno João o defende.",objetiva
3661,"['É um filme da série ""Conversas com um agrônomo"", filmes sobre grandes questões agrícolas, encomendado pelo Ministério da Agricultura da URSS (FILM REVIEW 33 / 1953)', '1', 'objetivo']","É um filme da série ""Conversas com um agrônomo"", filmes sobre grandes questões agrícolas, encomendado pelo Ministério da Agricultura da URSS (FILM REVIEW 33 / 1953)",objetiva
3662,"['E mesmo que Paul já esteja do outro lado, ele não quer trair o amigo.', '1', 'objetivo']","E mesmo que Paul já esteja do outro lado, ele não quer trair o amigo.",objetiva
3663,"['No entanto, a estrutura e o conteúdo da obra ultrapassam em muito a dimensão apelativa e tornam-se uma complexa reflexão sobre a civilização moderna e sua relação com o homem, dividida em vários níveis.', '1', 'objetivo']","No entanto, a estrutura e o conteúdo da obra ultrapassam em muito a dimensão apelativa e tornam-se uma complexa reflexão sobre a civilização moderna e sua relação com o homem, dividida em vários níveis.",objetiva
3664,"['Ele a leva para casa, a coloca em um aquário e tenta tornar sua vida aconchegante de todas as maneiras diferentes.', '1', 'objetivo']","Ele a leva para casa, a coloca em um aquário e tenta tornar sua vida aconchegante de todas as maneiras diferentes.",objetiva
3665,"['Um patriota ardente, o espadachim Miao Lung (Yueh Hua) tenta deter os mensageiros e recuperar o ouro.', '1', 'objetivo']","Um patriota ardente, o espadachim Miao Lung (Yueh Hua) tenta deter os mensageiros e recuperar o ouro.",objetiva
3666,"['Eles achavam que um relacionamento baseado no sexo poderia durar.', '1', 'objetivo']",Eles achavam que um relacionamento baseado no sexo poderia durar.,objetiva
3667,"['Mas Masha está livre e vai para Calcutá.', '1', 'objetivo']",Mas Masha está livre e vai para Calcutá.,objetiva
3668,"['Um homem com espírito empresarial e amante do desporto que viu nesta esfera uma oportunidade de negócio.', '1', 'objetivo']",Um homem com espírito empresarial e amante do desporto que viu nesta esfera uma oportunidade de negócio.,objetiva
3669,"['Mas um dia acontece um acidente e Toshio cai nos trilhos a caminho de casa na parada do trem e o único com ele na parada é Akihiko.', '1', 'objetivo']",Mas um dia acontece um acidente e Toshio cai nos trilhos a caminho de casa na parada do trem e o único com ele na parada é Akihiko.,objetiva
3670,"['O que, é claro, ele e Travis devem evitar, e ele também deu sua palavra a um grupo de jovens cientistas de que os protegeria.', '1', 'objetivo']","O que, é claro, ele e Travis devem evitar, e ele também deu sua palavra a um grupo de jovens cientistas de que os protegeria.",objetiva
3671,"['Uma visão única e dramática dos bastidores do perigo real e presente por trás de eventos esportivos como as Olimpíadas, a Volvo Ocean Race e o Rally Paris-Dakar.', '1', 'objetivo']","Uma visão única e dramática dos bastidores do perigo real e presente por trás de eventos esportivos como as Olimpíadas, a Volvo Ocean Race e o Rally Paris-Dakar.",objetiva
3672,"['Jojo anuncia que não quer mais continuar assim.', '1', 'objetivo']",Jojo anuncia que não quer mais continuar assim.,objetiva
3673,"['A AIDS tornou-se a maior ameaça de hoje.', '1', 'objetivo']",A AIDS tornou-se a maior ameaça de hoje.,objetiva
3674,"['Isso acaba sendo uma terapia especial para seu relacionamento cheio de mal-entendidos e queixas não ditas.', '1', 'objetivo']",Isso acaba sendo uma terapia especial para seu relacionamento cheio de mal-entendidos e queixas não ditas.,objetiva
3675,"['A prisão de Angola, no estado de Louisiana, é um lugar infame que todo cidadão americano já ouviu falar.', '1', 'objetivo']","A prisão de Angola, no estado de Louisiana, é um lugar infame que todo cidadão americano já ouviu falar.",objetiva
3676,"['A história de aventura de David Zeisberger abrange mais de 60 anos de vida entre os índios.', '1', 'objetivo']",A história de aventura de David Zeisberger abrange mais de 60 anos de vida entre os índios.,objetiva
3677,"['Depois de um trabalho chato em um poço de petróleo no Alasca, Matt parte para a Califórnia, onde conhece Harley e vira sua vida completamente de cabeça para baixo.', '1', 'objetivo']","Depois de um trabalho chato em um poço de petróleo no Alasca, Matt parte para a Califórnia, onde conhece Harley e vira sua vida completamente de cabeça para baixo.",objetiva
3678,"['Mas do jeito que está no mundo é que os encantos das mulheres podem acordar até os mortos, então nem o tímido Alfred (interpretado por Dustin Hoffman em uma excelente atuação) não foi poupado.', '1', 'objetivo']","Mas do jeito que está no mundo é que os encantos das mulheres podem acordar até os mortos, então nem o tímido Alfred (interpretado por Dustin Hoffman em uma excelente atuação) não foi poupado.",objetiva
