,FINAL,FRASE,Unnamed: 2,OBJ/SUBJ
1450,1,"E o mais engraçado, a concorrente da @HPBrasil @HPSuporte, a empresa Dell tem a venda baterias pra notebook no site, fácil assim… é vergonha",,subjetiva
1451,0,Dell lança notebook com sistema Ubuntu e tela 4K no Brasil,,objetiva
1452,1,Preciso de um notebook da Dell nao aguento mais essa porra da samsung,,subjetiva
1453,0,"Alguém precisando de Notebook BBB (BOM, BONITO e BARATO)? - Notebook DELL, CORE 2 DUO 2 ghz, 3 giga de ram, 320... http://fb.me/3UXEMxqsI",,objetiva
1454,0,#manuals Dell inspiron e1405 notebook User Manual - TB006500570019 http://dlvr.it/8TD6t9,,objetiva
1455,0,Chegou meu notebook novo da Dell. Core I5 com 128 de SSD e 8GB de memória.,,objetiva
1456,0,meu olha só @DellNoBrasil é a ultima vez que eu to pedindo me da esse notebook meu inspiron ja ta velhinho http://www.dell.com/us/p/inspiron-15-7548-laptop/pd?ref=PD_OC …,,objetiva
1457,0,eu não entendo o que a minha mãe quer comprando notebook no submarino se tá o mesmo preço no site da dell,,objetiva
1458,0,Notebook DELL Vostro V14T-5470-A50,,objetiva
1459,0,#NNovidades,,objetiva
1460,-1,Alguém tem notebook Dell e sabe como tirar essa caralha desse brilho adaptavel?,,subjetiva
1461,0,"Vendo Notebook Dell comprado a 6 meses e foi pouco usado, esta em ótimo estado, sua garantia foi extendida ate... http://fb.me/3EbyMPR2q",,objetiva
1462,0,@OrlandoDantas AMIGA ELE BAIXOU DE NOVO http://www.saraiva.com.br/notebook-dell-inspiron-i14-3442-a30-4-geracao-do-processador-intelr-coretm-i5-4210u-4gb-hd-1tb-8357071.html …,,objetiva
1463,0,Novo notebook Dell com Ubuntu e tela 4K chega ao Brasil http://fb.me/24vptDQ1m,,objetiva
1464,0,"Fonte para Notebook marcas: Acer, Asus, Dell e HP Produto: Embalagem Lacrada Valor: R$ 50,00 para retirar em Ceilân…  Link permanente da imagem incorporada",,objetiva
1465,0,Procurando um notebook usado e revisado?,,objetiva
1466,0,"Notebook Dell com belo design, bom acabamento, i5 e placa de vídeo de 2 GB a partir de R$1600: http://goo.gl/tZ88ov",,objetiva
1467,0,"Fonte para Notebook marcas: Acer, Asus, Dell e HP Produto: Embalagem Lacrada Valor: R$ 50,00 para retirar em Ceilân…  Link permanente da imagem incorporada",,objetiva
1468,0,"Não para de protestar, contra o capitalismo, citando Marx e Fidel ironicamente pelo Facebook, com seu notebook da Dell...",,objetiva
1469,0,Notebook Dell Inspiron i15-5547-A05 com Intel Core i5 http://oferta.vc/6mGD  Faça uma Oferta.  Link permanente da imagem incorporada,,objetiva
1470,0,Imperdível! Notebook Dell Inspiron 15 5000 com placa de vídeo de 2 GB a partir de R$1600 http://goo.gl/tZ88ov,,objetiva
1471,0,Notebook DELL Inspiron I15-5547-A10,,objetiva
1472,0,Venda - Notebook Dell Inspirion Core I5 4gb HD 500 win7ultimate Placa Gráfica,,objetiva
1473,0,olha isso Donnovan Pereira....ba-ra-to...kkk http://fb.me/3Ct3GUiKe,,objetiva
1474,0,Dell lança notebook com sistema Ubuntu e tela 4K no Brasil http://flip.it/OOf5T,,objetiva
1475,0,Quero um desse de presente. Quem se habilita? ;) (y) http://fb.me/2LQy8SjyC,,objetiva
1476,0,"Dell , Empresa lança notebook 4K com Ubuntu: A Dell lança nesta semana seu mais novo notebook com sistema Ubun... http://bit.ly/1KkK6qd",,objetiva
1477,0,"Não Compila: Dell , Empresa lança notebook 4K com Ubuntu http://bit.ly/1KkK6qd",,objetiva
1478,0,que delicia cara....hahaha,,objetiva
1479,0,"Fonte para Notebook marcas: Acer, Asus, Dell e HP Produto: Embalagem Lacrada Valor: R$ 50,00 para retirar em Ceilân…  Link permanente da imagem incorporada",,objetiva
1480,0,(info.abril) Dell lança notebook com sistema Ubuntu e tela 4K no Brasil: A Dell lança nesta semana um notebook... http://abr.ai/1Kk2E9X,,objetiva
1481,0,Dell lança notebook com sistema Ubuntu e tela 4K no Brasil: A Dell lança nesta semana um notebook com sistema ... http://abr.ai/1Kk2E9X,,objetiva
1482,-1,@Dell Deixo aqui a minha insatisfação com a DELL e com o técnico que fez atendimento na garantia de meu notebook. Nro RS: 898255867,,subjetiva
1483,0,"Para os campuseiros que <3 Tecnologia! Notebook Dell Inspiron com Intel Core i5, por R$1.799! http://maga.lu/1KvjkcL",,objetiva
1484,-1,"Meu notebook da Dell, que não tem nem 2 meses de uso, desligou sozinho e o meu coração parou junto.",,subjetiva
1485,-1,"Comprei um notebook Dell, não me entregaram. Decidi levar o antigo para o conserto; economizei R$ 1.600,00 [grato pela ineficiência, Dell]",,subjetiva
1486,1,"reconhecimento público: o atendimento da Dell e sua prestadora aqui foi excelente, em menos de 3 dias consertaram a tela do meu notebook.",,subjetiva
1487,-2,"Maravilha ter de ligar de novo no suporte técnico da dell pq o wi fi do notebook parou de funcionar do nada, mas o PC não acha nada errado.",,subjetiva
1488,0,"Dica de Compra , Notebook Dell Inspiron i14-5447-A30 http://goo.gl/vJnt7z   Link permanente da imagem incorporada",,objetiva
1489,0,"Fonte para Notebook marcas: Acer, Asus, Dell e HP Produto: Embalagem Lacrada Valor: R$ 50,00 para retirar em Ceilân…  Link permanente da imagem incorporada",,objetiva
1490,0,@DellAjuda comprei um NoteBook Dell vostro 3500 em 2010 com windows 7 e agora quero autalizar o windows 7 e nao posso porque os HardWares,,objetiva
1491,0,Gostei de um vídeo @YouTube de @tigerdirect http://youtu.be/5IE39LFfUh0?a  Overview: Dell Inspiron 15 5000 Series Notebook PC,,objetiva
1492,-2,"Troco barril de gasolina por notebook dell I7 COM PLACA DE VIDEO TOP, mais sedan zero nissan ou renault. pau a... http://fb.me/7hesiqdE1",,subjetiva
1493,-1,galera nao comprem NoteBook da @Dell @DellnoBrasil porque no futuro quando vc quiser atualiza-lo nao vai poder......,,subjetiva
1494,-1,"nossa eu acho que o Juninho (famoso cara do chat da dell) nunca viu um notebook na vida, me pediu várias ~fotos do equipamento~",,subjetiva
1495,0,"NOTEBOOK DELL E6410 , CORE I5 2.6GHZ, 8GB RAM, HD 250GB, em excelente estado, com windows 7 e office. R$999.  Link permanente da imagem incorporada",,objetiva
1496,0,What Are the Implications of the Migrant Crisis? http://www.bmiresearch.com/news-and-views/implications-of-the-migrant-crisis …  Link permanente da imagem incorporada,,objetiva
1497,-1,Já tinha até esquecido do meu notebook kkk ae recebo um email da dell informando que só hj que começaram a arrumar ele,,subjetiva
1498,1,"Ahuahuahuahua, ainda prefiro pagar quase 3 mil reais, num notebook de ultima geração da Dell '-' na moral :3",,subjetiva
1499,1,Meu amor responde pelo nome de notebook Dell ?,,subjetiva
1500,0,"Fonte para Notebook Marca: DELL Produto: Embalagem Lacrada Descrição:  Input: 100 - 240V ~ 1.5A (1,5A) 50-60Hz Outp…  Ver foto",,objetiva
1501,0,Preciso do carregador do meu Dell. Esse notebook num tá dando,,objetiva
1502,0,"FONTE PARA NOTEBOOK DELL R$ 89,90 FONTE PARA NOTEBBOK POSITIVO R$ 79,90 FONTE PARA NOTEBOOK ACER R$ 79,90 FONTE... http://fb.me/78Dz3f6N6",,objetiva
1503,1,A DELL COBRE O NOTEBOOK MOLHADO E A SAMSUNG NÃO GENTE QUE MUNDO É ESSE EU TENHO QUE LER AS COISA ANTES DE COMPRAR (((E DE MOLHAR,,subjetiva
1504,1,"eu to deitando em posição fetal e pensando ""pq n comprei notebook da dell?""",,subjetiva
1505,0,"Esse ano meu caderno custou caro... R$1300,00, um notebook da Dell D:",,objetiva
1506,0,"Vendo notebook Dell Inspiron, tampa azul marinho, Intel Core 2 Duo, HD 300Gb, gravador de CD/DVD, Windows 7,... http://fb.me/1QXYICGoM",,objetiva
1507,0,"Notebook Dell Inspiron I14, fica tranquilo que eu vou conseguir ter você perto de mim esse ano ainda",,objetiva
1508,0,"Notebook Dell 3442 tela-14""-Na garantia: VENDO DELL INSPIRON 3442 14? NOVÍSSIMO CONFIGURAÇÃO: -PROCESSADOR CORE... http://fb.me/3pno7ioGi",,objetiva
1509,0,"Notebook Dell Inspiron I15R 5537-A10, Processador Intel Core i7 Memória 8GB HD 1TB Windows 8... http://fb.me/3BaLnuahF",,objetiva
1510,0,"@pontofrio Poxa, Pin. Tem certeza que essa é a entrada de fone/microfone? hahah http://www.pontofrio.com.br/Informatica/Notebook/Notebook-Touch-Dell-Inspiron-I14-5447-A30-com-Intel-Core-i7-4510U-8GB-1TB-Leitor-de-Cartoes-HDMI-Placa-Grafica-de-2GB-LED-14-e",,objetiva
1511,1,"Creiam, após dois anos com um notebook dell (que mesmo sendo de entrada eu amo), graças ao Analista de Sistema... http://fb.me/2ykB0MGD9",,subjetiva
1512,0,Veja a linha de #Notebook #Dell na Fnac Brasil com até 20% OFF http://quenotebookcomprar.com.br/veja-linha-de-notebook-dell-na-fnac-brasil-com-ate-20-off/ …,,objetiva
1513,0,"Entre as montadoras de notebook Dell eh onde supera as espectativa, comparado com um MacBook o Dell seria segunda opcao. Detalhes ...",,objetiva
1514,0,"Vendo notebook Dell Inspiron, Windows 7, Office 2010, HD 300Gb, Intel Core 2 Duo, Gravador de CD/DVD, tampa azul... http://fb.me/1y0OmQiOp",,objetiva
1515,0,"vendo notebook 800 reais com alguns defeitinhos kkk , marca DELL",,objetiva
1516,0,Gostei de um vídeo @YouTube http://youtu.be/MS4p6RjUfks?aConfigura …ção de BOOT do notebook DELL Inspiron 14 2620,,objetiva
1517,0,Nem to ligando mais o meu notebook e cada vez mais o guerreiro black dell vai ficar descansando depois de anos de luta,,objetiva
1518,0,Alguem vendendo carregador de notebook Dell ??? http://fb.me/2RA00tY9w,,objetiva
1519,0,"Estou tomando ódio do site @Fnac, toda vez que tento comprar um notebook Dell, em promoção, aceitam o pedido e cancelam depois.",,objetiva
1520,0,Novo Anúncio (Fonte para Notebook Marca: DELL Produto: Embalagem...) foi feito em VC NO TOPO - Classificados e... http://fb.me/7i37oX5F8,,objetiva
1521,0,"Fonte para Notebook Marca: DELL Produto: Embalagem Lacrada Descrição:  Input: 100 - 240V ~ 1.5A (1,5A) 50-60Hz Outp…  Link permanente da imagem incorporada",,objetiva
1522,0,"Só no meu clube você encontra o Notebook Dell Vostro V14T-5470-A20 Intel Core i5 por apenas R$1.759,12 à vista! http://maga.lu/1wd5nwO",,objetiva
1523,1,"Quero comprar um notebook, só que um notebook muito bom, vou comprar aquele Dell de 3500 e foda-se",,subjetiva
1524,0,"Promoção inédita! Notebook Dell Inspiron 14 Série 5000 com i5 4° Geração, Radeon 2 GB, só R$1665: http://goo.gl/JLu6LD",,objetiva
1525,0,gente será se vale a pena comprar esse http://www.submarino.com.br/produto/120612343/notebook-dell-inspiron-i14-5447-a10-com-intel-core-i5-4gb-2gb-de-memoria-dedicada-1tb-led-hd-14-windows-8.1?franq=AFL-03-460&-460&AFL-03-460&-104390&franq=AFL-03-460&opn=GOOGLESEARCH … tá tão barato,,objetiva
1526,-1,"Nada do notebook que eu comprei chegar, e ninguém da Dell me dá uma explicação convincente, portanto: compra cancelada.",,subjetiva
1527,0,O notebook Dell XPS 13 tem uma tela com ótima resolução: Nitidez e precisão de detalhes nas imagens são aspect... http://bit.ly/1zzBrP9,,objetiva
1528,0,30% de desconto. Aproveite! http://fb.me/3ukDhudGT,,objetiva
1529,0,"$1.659.800 DELL CONS NOTEBOOK INSPIRON 14 3000 Procesador: Intel Ci3­3217U, Disco 1TB,Memoria 4GB, (4GBx1), 1600... http://fb.me/1TztufTXN",,objetiva
1530,0,Novo Dell Precision M3800 tem tela com resolução Ultra HD http://bit.ly/1EoN5gV,,objetiva
1531,0,Resolva os principais problemas de energia e bateria de seu notebook http://dell.to/1GlDOWa   Ver foto,,objetiva
1532,0,269 reais uma bateria nova pro notebook vc esta louca mesmo dell,,objetiva
1533,0,Dell d420 12 -os duplamagos notebook http://www.szuperpiac.hu/hirdetes-id-159440.htm …,,objetiva
1534,1,amanhã o técnico da Dell vem arrumar o notebook \o/,,subjetiva
1535,-1,existe notebook da dell por 15 mil reais gente meu deus,,subjetiva
1536,-1,"E eu q havia comprado um notebook @Dell apostando no suporte rápido, dancei. Saudades dos meus Sony Vaio.",,subjetiva
1537,0,Destaques da Linha de Notebook Dell na Magazine Luiza para comprar http://quenotebookcomprar.com.br/destaques-da-linha-de-notebook-dell-na-magazine-luiza-para-comprar/ …,,objetiva
1538,0,@JefeCoppini @ted_william Veja o valor que consigo por aqui: http://pingu.im/1D9uzFA  =),,objetiva
1539,0,Dell XPS 13 é o notebook mais puxado da vida: http://www.dell.com/us/p/xps-13-9343-laptop/pd … E eu sinceramente tenho pena de quem tem MacBook Air :/ PENA!,,objetiva
1540,0,"Eu tenho o conjunto da Dell, que veio junto c notebook do meu pai. N tem do que reclamar n",,objetiva
1541,0,"Notebook Dell Inspiron i14-5447-A30 com Intel Core i7 8GB (2GB de Memória Dedicada) 1TB LED HD 14"" Touchscreen... http://fb.me/2AvxrLqt1",,objetiva
1542,0,@pedrerriki amiga tu pediu umas indicaçao de computador bom eu nem lembrei olha esse http://www.zoom.com.br/notebook/notebook-dell-inspiron-3000-intel-core-i5-4210u-4-geracao-8gb-de-ram-hd-1-tb-led-14-windows-8-1-inspiron-14 …,,objetiva
1543,1,Parabéns para Dell por ter feito um notebook que é tão fácil e prático de se fazer uma manutenção.,,subjetiva
1544,0,"Super Oferta.. Aproveita. Clique aqui para aproveitar a oferta: http://oferta.vc/6fb8  Notebook Dell, Intel Core... http://fb.me/3cZWBL1cl",,objetiva
1545,0,#Tecnologia Notebook XPS 13 da Dell tem tela com resolução caprichada http://ow.ly/2TLDJr,,objetiva
1546,0,Notebook XPS 13 da Dell tem tela com resolução caprichada http://goo.gl/fb/oTDj65  #tech,,objetiva
1547,0,#OperacaoBetaLab Notebook XPS 13 da Dell tem tela com resolução caprichada: Com 3.200 por 1.800 pixel... http://abr.ai/187u9WA  #SDV #RT,,objetiva
1548,0,"Notebook XPS 13 da Dell tem tela com resolução caprichada: Com 3.200 por 1.800 pixels, resolução de notebook X... http://abr.ai/187u9WA",,objetiva
1549,0,na rede: Notebook XPS 13 da Dell tem tela com resolução caprichada http://abr.ai/187u9WA  via @exame_com,,objetiva
1550,0,Notebook XPS 13 da Dell tem tela com resolução caprichada http://abr.ai/187u9WA,,objetiva
1551,0,"Com 3.200 por 1.800 pixels, resolução de notebook XPS 13 da Dell é maior que a do MacBook Air http://abr.ai/187u9WA",,objetiva
1552,-1,Lá vai o role de ligar para a dell.... Aí falar o código lá... Falar que tenho garantia... Falar que não o notebook está sem carga alguma...,,subjetiva
1553,0,"O atendente da Dell vai fazer acesso remoto no meu notebook. Parece que tem um demônio dentro dele, porque fica mexendo sozinho,mas é o cara",,objetiva
1554,0,"Fonte Notebook Dell, HP, Sony, Acer: Lote de fontes para notebook marcas HP, DELL, SONY… http://goo.gl/fb/oyfC4X",,objetiva
1555,0,Oferta para sair da loja com seu Notebook Dell nas costas! Confere o kit do laptop + mochila: http://goo.gl/4YAGSr,,objetiva
1556,0,"Bateria para notebook BB11-DE085, compatível com Dell Latitude E5420, E5420m, E5520, E5520m, E6420, E6420n,... http://fb.me/74QDjpjAS",,objetiva
1557,-1,"Uma vez fui fazer o upgrade de um notebook meu Vista para Win7, e nenhum dos drivers oficiais da Dell funcionava mais.",,subjetiva
1558,0,"Bateria para notebook BB11-DE063 compatível com Dell Latitude E5400, E5410, E5500 e E5510 Somente R$ 221,00... http://fb.me/73zXVXJZz",,objetiva
1559,0,Dell lança notebook com processador Intel Broadwell por R$ 7 mil no Brasil. http://bit.ly/1woVGqP  http://fb.me/6roPPcVk1,,objetiva
1560,0,"Números enormes: ultrabook Dell XPS 13: A Dell já começou a vender no Brasil seu notebook XPS 13. O portátil, ... http://bit.ly/1Gv5iLJ",,objetiva
1561,0,Gostei de um vídeo @YouTube de @btomazelli http://youtu.be/d0ijLb7nTg4?a  Recomendação de notebook para uso básico Notebook Dell Inspiron,,objetiva
1562,-1,No momento em mais uma das minha cerca de 15 ligações pra tentar resolver o problema do meu notebook com a dell,,subjetiva
1563,-1,"Agradeço quem quiser me dar um notebook novo mas dessa vez não quero Dell, péssimo atendimento pós venda e a bateria uma bosta",,subjetiva
1564,-1,Eu falo que a Dell não sabe fazer carregador de notebook que dure mais que o mesmo porque na 1ª vez que deu problema eu vi que MUITAS +,,subjetiva
1565,-1,"@Davireisilva sim. Mas isso não me diminui o ódio com a dell que não sabe fazer carregador que dure mais que o notebook -_-""",,subjetiva
1566,0,Dell anuncia menor notebook de 13 polegadas do mundo http://bit.ly/1ztwQ02,,objetiva
1567,0,"Publiquei 7 fotos no Facebook no álbum ""Notebook Dell Inspirion"" http://fb.me/1u9qKRd80",,objetiva
1568,0,"Porque Dell é show de qualidade e performance! Notebook Dell Inspiron i14-3442-A10 Intel Core i3 4GB 1TB LED 14""... http://fb.me/2KR9uQKni",,objetiva
1569,1,Tá mais barato (e fácil) comprar notebook no próprio site da Dell do que em lojas online como a submarino e cia.,,subjetiva
1570,0,"Dicas de Compras , Notebook Dell Inspiron i14-3442-A30 com Intel Core i5, por R$ 1.519 http://goo.gl/1cg559   Link permanente da imagem incorporada",,objetiva
1571,0,Gostei de um vídeo @YouTube http://youtu.be/MS4p6RjUfks?aConfigura …ção de BOOT do notebook DELL Inspiron 14 2620,,objetiva
1572,0,#DICA Alô Professores!!! Aproveite a oferta e deixe a volta as aulas mais legal: http://bit.ly/1ud7gFL   Link permanente da imagem incorporada,,objetiva
1573,-1,Tenho que mandar outro email pra dell porque meu notebook ta com problema no lcd de novo que inferno,,subjetiva
1574,0,"Notebook Dell Inspiron 15? (preto). Excelente estado, Core2Duo, 3GB RAM, HD 500GB. R$700,00.",,objetiva
1575,-1,Carolho a dell demora mto pra entregar um notebook,,subjetiva
1576,0,"Trouxemos uma oferta especial para te ajudar nos trabalhos da escola, que já estão por vir: http://bit.ly/1sH4soQ   Link permanente da imagem incorporada",,objetiva
1577,0,"comprei uma mochila da Dell, agora só falta um notebook da Dell também, só",,objetiva
1578,1,O meu notebook é o mais lindo #maleficent #dell ? http://instagram.com/p/x-FZ04j6WY/,,subjetiva
1579,-1,a diferença entre pedir pra Dell trocar a tela do meu notebook e eu mesmo comprar uma pelo mercado livre e trocar é maomeno mil reais,,subjetiva
1580,0,"Tô com trabalho atrasado porque não dá mais pra trabalhar com esse notebook, chega logo Latitude!! @Dell",,objetiva
1581,-1,"Além de vir com Baidu PC Fast, o notebook da @DellnoBrasil ainda tem seu próprio e horrível sistema de recuperação de fabrica. #FAIL @Dell",,subjetiva
1582,0,"Troque sua tela de notebook na oxentnet Telas 14 Led Notebooks Dell, Acer, Hp, Positivo - oxentnet informática http://oxentnet.loja2.com.br/4705572-Telas-14-Led-Notebooks-Dell-Acer-Hp-Positivo#.VLpq1ajMh5A.twitter …",,objetiva
1583,0,"Notebook Ultrafino Dell Vostro V14T-5470-A30 com Intel Core i5 4GB (2GB de Memória Dedicada) 500GB LED 14"" Touchs...  Link permanente da imagem incorporada",,objetiva
1584,-1,"Sugiro que não comprem notebook ou qualquer outro aparelhos da Dell... nada funciona, só problemas. — se sentindo... http://fb.me/1GT0j21bJ",,subjetiva
1585,0,Alguem conhece o DELL E6640 i7 e sabe me dizer se é um bom notebook?!,,objetiva
1586,0,"Bateria para notebook BB11-DE063 compatível com Dell Latitude E5400, E5410, E5500 e E5510 Somente R$ 221,00... http://fb.me/6qv219Qd8",,objetiva
1587,-1,"tenho dois produtos DELL( um notebook e um tablet) o tablet quebrou o touch,ao tentar conserta-lo, a surpresa, a DELL não possui credenciada",,subjetiva
