,Unnamed: 0,texto,rótulo,rótulo_texto
4020,4020,johnny knoxville e seus amigos malucos aparecem na tela grande pela primeira vez em jackass: the movie .,0,objetiva
4021,4021,"um filme de amadurecimento graciosamente atuado, não sentimental e bastante simpático.",1,subjetiva
4022,4022,"johnathan aceita e aprende as cordas do rollerball: os jogadores estão em patins, tentando trazer uma bola de metal pesado para um gol alto.",0,objetiva
4023,4023,"recorrer a uma onda de crimes a noite toda que lhes rende uma recompensa de dez mil dólares por seus próprios crimes, graças a uma bizarra reviravolta do destino.",0,objetiva
4024,4024,"embora Van Wilder possa não ser o pior filme de sátira nacional, está longe de ser a casa de animais desta geração.",1,subjetiva
4025,4025,o motorista corre para localizar uma vítima sequestrada trancada no porta-malas de um carro abandonado em algum lugar à beira da água.,0,objetiva
4026,4026,"sean 'um traficante de drogas , deve muito dinheiro ao `` colega `` traficante rupert guest ( clifton collins , jr . ) , e dorme com quase metade da população feminina no campus .",0,objetiva
4027,4027,". . . um passeio de emoção b-filme-e-orgulhoso-de-isso, provavelmente o melhor de seu tipo desde os tremores .",1,subjetiva
4028,4028,"com admiração pela sedutora cantora velma kelly (que é posteriormente presa pelo assassinato de seu marido e irmã - depois de descobrir seu caso), Roxie conhece Fred Cassely, um homem que a convence de que ele pode 'fazer sua carreira no showbiz decolar' .",0,objetiva
4029,4029,tudo está atrelado ao ritmo de uma comédia de namoro nova york com 'questões' para simplificar .,1,subjetiva
4030,4030,"uma bela meditação sobre a força vital e o poder redentor da literatura -- para escritores e leitores -- e sobre o que significa estar totalmente vivo, navegando no terreno rochoso entre visão e execução.",1,subjetiva
4031,4031,a palavra em las vegas é que ele está morto.,0,objetiva
4032,4032,"o verdadeiro atrativo, porém, é o desempenho por dunst que, por si só, vale o preço do ingresso.",1,subjetiva
4033,4033,"após uma década de sentimentos ocultos, divórcios e relacionamentos fracassados, ambos finalmente revelam seus verdadeiros sentimentos um pelo outro - para descobrir que ambos estão apaixonados um pelo outro.",0,objetiva
4034,4034,"eles jogaram muito dinheiro em uma ideia que deveria ter sido muito mais, mesmo que fosse feita apenas para adolescentes e fãs de wrestling.",1,subjetiva
4035,4035,diretor de crédito Ramsay por pegar a história às vezes improvável e torná-la realista.,1,subjetiva
4036,4036,"entrar quatro meses depois, quando parece razoável dizer que charlie deveria estar se sentindo melhor.",0,objetiva
4037,4037,"se o homem dos campos elísios está condenado por sua pequenez, também é elevado por ela - o tipo de filme que você gosta mais porque você é um dos poucos sortudos que o procuraram.",1,subjetiva
4038,4038,amanda se depara com a tomada de decisões corretas em meio a circunstâncias difíceis.,0,objetiva
4039,4039,"Nova York serve como pano de fundo para um elenco de personagens em busca de amor, luxúria ou lucro, incluindo uma mulher que faz movimentos desajeitados no homem reformando seu soho loft, um fraudador, um artista desprezível e um médium de telefone.",0,objetiva
4040,4040,"no final, ficamos com algo como dois navios passando na noite em vez de qualquer insight sobre o amor gay, a sociedade chinesa ou o preço que se paga por ser desonesto.",1,subjetiva
4041,4041,"as seguintes coisas não são nada divertidas: o som ruim, a falta de clímax e, o pior de tudo, ver Seinfeld (que também é um dos produtores do filme) fazer de tudo para parecer um cara legal .",1,subjetiva
4042,4042,não se pode afastar a sensação de que crossroads nada mais é do que um comercial de uma hora e meia para o último álbum de britney.,1,subjetiva
4043,4043,todos esses desenvolvimentos e desafios enfrentados pelo papai noel pesam tanto no enredo que drenam toda a energia do filme e desnecessariamente sobrecarregam a credibilidade.,1,subjetiva
4044,4044,the good girl é um filme em que o talento é inegável mas os resultados são aquém do esperado .,1,subjetiva
4045,4045,"quando todos, exceto um dos principais agentes do mi5, são mortos em uma explosão.",0,objetiva
4046,4046,"todo o estado do sol é menor que a soma de suas partes, mas as partes são muitas vezes adoráveis, e sempre verdadeiras.",1,subjetiva
4047,4047,trata uma configuração potencialmente explosiva com reflexão e consideração adulta.,1,subjetiva
4048,4048,"embora não tão bem focada ou tão bem executada quanto Malkovich, a natureza humana tem seu próprio toque absurdo.",1,subjetiva
4049,4049,"numa abordagem surrealista típica do diretor, um gato desajeitado e um macaco inteligente também estão presentes no filme.",0,objetiva
4050,4050,é profundo por uma compulsão para catalogar todos os fluidos corporais mordaça há algo sobre Mary e inventar um clone paralelo mordaça.,1,subjetiva
4051,4051,"um jackson de kilt é uma visão inquietante, e indicativa de seu, se você preferir, personagem fora de ordem, que divaga sem rumo através de peças de ação mal concebidas.",1,subjetiva
4052,4052,menos um exame do neonazismo do que uma sondagem sobre a natureza da própria fé .,1,subjetiva
4053,4053,"apesar da atuação impecável... e de um roteiro que dá algumas reviravoltas bastante inesperadas (até, às vezes, absurdas), o amor é muito, muito precioso no final.",1,subjetiva
4054,4054,Vincent Gallo está em casa neste choque francês interpretando seu habitual papel de bad boy esquisito.,1,subjetiva
4055,4055,"o diretor roger kumble oferece comédia romântica doce e tradicional o suficiente para combater a crueldade. e há o inimitável diaz, mantendo tudo junto.",1,subjetiva
4056,4056,"após um longo inventário de percalços de separação, nick pede a ajuda de seu melhor amigo para planejar a fuga perfeita de sua namorada arrogante.",0,objetiva
4057,4057,"< em > o caçador de crocodilos : rota de colisão < /em > é um dos filmes mais inusitados que eu já vi , mas continua fiel ao apelo de irwin , e por isso funciona .",1,subjetiva
4058,4058,"o inimigo sofre de uma barriga barriguda, várias sequências de ação arrastadas e um tema central perversamente não dramático.",1,subjetiva
4059,4059,ele morre antes de ter a chance de se comunicar com o espírito e seu corpo morto com o tabuleiro ouija é deixado para os dispositivos para seus amigos viciados.,0,objetiva
4060,4060,"só a enfermeira Bloom conhece os feitiços para garantir que a criança veja espíritos benevolentes, não maus, mas ela não negociou com a mãe de Lena, que zomba de 'idéias antigas' e discretamente descarta o especial chá que a enfermeira preparou .",0,objetiva
4061,4061,"a atitude do diretor começa a mudar depois de 8 anos, quando mitra tenta proteger uma nova detenta de estupro nas mãos de seus companheiros de cela mais velhos.",0,objetiva
4062,4062,"se você acha que é uma revolta ver Rob Schneider em roupas de uma jovem, então você vai gostar da gostosa.",1,subjetiva
4063,4063,"há melodrama suficiente nesta magnólia primavera para deixar pta orgulhosa, mas os personagens do diretor muccino são menos dignos de puccini do que da televisão diurna.",1,subjetiva
4064,4064,"sábio, cruelmente observador da natureza humana e histericamente engraçado.",1,subjetiva
4065,4065,é o tipo de filme em que o vilão até dá uma cara malvada para a foto do passaporte. como você pode resistir a isso?,1,subjetiva
4066,4066,"a rom-com de pascale bailly fornece a audrey tautou de amM-ilie um outro fabuleux destin -- ou seja, uma busca espiritual banal.",1,subjetiva
4067,4067,"surpreendente não é a palavra -- nem é incompetente , incoerente ou simplesmente uma porcaria . de fato , nenhuma dessas palavras realmente atinge o tipo muito especial de maldade que é deuses wild .",1,subjetiva
4068,4068,"quando dois pilotos afro-americanos se tornam os primeiros soldados não brancos no campo, um aparece assassinado e o outro acusado de matar um sargento branco.",0,objetiva
4069,4069,"como resultado, Sarah embarca em uma jornada de descoberta que leva ao perigo, desgosto e romance nos cantos mais distantes do mundo.",0,objetiva
4070,4070,os dois animais decidem procurar o pai e devolver o bebê a ele .,0,objetiva
4071,4071,pelo menos é uma estreia bastante impressionante do diretor charles stone iii .,1,subjetiva
4072,4072,"e ele também tem que lidar com o irmão mais velho da filha, que está fugindo de traficantes locais.",0,objetiva
4073,4073,"john se tornou não apenas um fenômeno de pleno direito e palavra familiar, mas também um querido da crítica e um enigma social.",0,objetiva
4074,4074,"eles devem começar uma jornada, evitando o misterioso detetive mr barlow e o aterrorizante desumano jack, para descobrir a verdade sombria da vida de charlie.",0,objetiva
4075,4075,o filme é rico em personagens coloridos e animado por sua imagem forte e convincente da trindade rural.,1,subjetiva
4076,4076,juntos [tempo limite e recursos humanos] estabelecem o sr. cantet como o principal poeta cinematográfico francês do local de trabalho .,1,subjetiva
4077,4077,"de repente, ir à igreja se torna muito mais atraente.",0,objetiva
4078,4078,uma bagunça tão incompreensível que parece menos com cinema ruim do que como estar preso em um poço escuro tendo um pesadelo sobre cinema ruim.,1,subjetiva
4079,4079,"lillard e cardellini ganham seus lanches scooby, mas ninguém mais.",1,subjetiva
4080,4080,"o resultado, embora bem-intencionado, é ironicamente apenas o tipo de homenagem descartável, pia de cozinha, que ilustra por que o todo é muitas vezes menor do que a soma de suas partes na hollywood de hoje.",1,subjetiva
4081,4081,"o truque ao assistir Godard é pegar o tom de sua poética, saborear o prazer de seus sons e imagens, e refletir sobre as questões históricas, filosóficas e éticas que se cruzam com eles.",1,subjetiva
4082,4082,"sem família conhecida, ele deixa suas raízes californianas para a América Central em busca do que pode ser um primo distante.",0,objetiva
4083,4083,"alma é o que está faltando em cada personagem deste filme e, posteriormente, no próprio filme.",1,subjetiva
4084,4084,"para proteger sua irmã, Eddie - deficiente, traída e sozinha - viaja para o coração de sua própria escuridão: onde ele descobre que a razão de sua provação está em seus próprios pecados passados ​​e os de seu adversário Charlie Strom. ",0,objetiva
4085,4085,"menos cinematograficamente poderoso do que silenciosamente e profundamente comovente, que é poderoso em si mesmo.",1,subjetiva
4086,4086,"sharkey, parte do mundo sinistro do comércio infantil, pega Vlado, um órfão de guerra, sonhando com a liberdade e uma vida melhor.",0,objetiva
4087,4087,"aparece na tela quase tanto da novela quanto se poderia razoavelmente esperar, e é cativante e emocionante por si só.",1,subjetiva
4088,4088,"depois que ele chega, as coisas parecem correr bem no início, mas eventualmente, a vida se torna muito complicada para o jovem pai, pois ele passa mais tempo na comunidade.",0,objetiva
4089,4089,"o enredo do filme pode ser raso, mas você nunca viu a profundidade como você vê nestas cenas de surf angustiantes.",1,subjetiva
4090,4090,um exame fascinante da autodescoberta alegre e turbulenta feita por uma mulher de meia-idade adequada.,1,subjetiva
4091,4091,raimi e sua equipe não poderiam ter feito melhor em trazer a história do homem-aranha para a tela grande.,1,subjetiva
4092,4092,"se deuces wild tivesse sido aprimorado um pouco, teria se tornado uma aventura de acampamento, um daqueles filmes que é tão ruim que começa a ficar bom. mas não era.",1,subjetiva
4093,4093,"enquanto johnny knoxvile e seus amigos colocam suas vidas em risco, eles estão entretendo as pessoas ao mesmo tempo.",0,objetiva
