,FRASE,OBJ/SUBJ
6125," apo és ar do number * , tenho que admitir que é realmente um péssimo kitsch americano cheio de amor , compaixão , esperança , bondade e desejos realizados .  ",subjetiva
6126," depois do segundo , ele já havia se decidido e enfiado no afeta ( caralho , o mundo ocidental é um lugar perigoso para os bosquímanos ) .  ",subjetiva
6127," ele animou com sua presença , e a maior surpresa foi elizabeth , que eu não reconheci da primeira vez e até gostei dela aqui .  ",subjetiva
6128," isso prova que , embora eu tenha uma boa impressão do filme , não havia nada aqui que pudesse capturar a atenção e ficar na memória .  ",subjetiva
6129," e eu pensei que era provavelmente o mais engraçado , especialmente como lindsay johan tinha uma atitude desdenhosa em relação a drogas e álcool .  ",subjetiva
6130," quero dizer . até os caras da borracha eram melhores atores do que a maioria dos exóticos , o que só faz comentários gays ainda mais esfarrapados sobre irmandade entre fuzileiros navais .  ",subjetiva
6131,a paramount animalito apresenta um thriller ao estilo da pixar . ,subjetiva
6132," de qualquer forma , não nos importaremos com isso em um momento , porque nossas mentes estarão ocupadas por um show de várias ações que não perderão seu vigor e motricidade , mas principalmente os flashbacks 2d perfeitos , com os quais os criadores realmente venceram .  ",subjetiva
6133,a combinação de música e toda a atmosfera misteriosa é simplesmente incrível . ,subjetiva
6134,a dublagem extremamente bem sucedida também foi um prazer de assistir . ,subjetiva
6135," quando assisti cult of the suástica pela primeira vez , não consegui parar de assistir .  ",subjetiva
6136," gostei especialmente do arraia negra , que eles capturaram perfeitamente !  ",subjetiva
6137,mau it o mais poderia ser extraído dessa combinação de indivíduos totalmente patetas do que conversas domésticas comuns e discussões sobre finanças . ,subjetiva
6138,os anos number estão de volta e a todo vapor . ,subjetiva
6139," e a atuação é de primeira qualidade , então eu dou number .  ",subjetiva
6140," este filme faz parte da seção de ' horror ' , mas não sei por que .  ",subjetiva
6141,spá čilová dará number e a estupidez de nós e laranjas number e o consumo serial de taiova na virada number . ,subjetiva
6142," normal en te eu não preciso de quebra-cabeças de ação sem sentido , mas não posso negar o estilo e os ótimos visuais desta peça .  ",subjetiva
6143,te en hot vergonha de ter sido feito pelo mesmo diretor dos dois antecessores ! ,subjetiva
6144,esperava um pouco mais do final . ,subjetiva
6145," se você aceitar que é loucura e não esperar nenhuma profundidade psicológica disso , você vai se divertir .  ",subjetiva
6146,mas eu ainda gosto . ,subjetiva
6147," para és soam en te , não vejo nada de grandioso neste deixando las vegas , e certamente não em oskarkovy !  ",subjetiva
6148," talvez eu já tenha visto muitos filmes com edição tão primitiva , mas nunca notei isso graças a outros elementos .  ",subjetiva
6149," afinal , a cidade de nova york parece incrível como uma cidade pós-apocalíptica .  ",subjetiva
6150," para és soam en te , não tenho problemas com howard , o pato .  ",subjetiva
6151,te en hot até a sensação de que mesmo aqueles que se perdem na história e não sabem nem o que pensar vão avaliar bem rogue casmurro . ,subjetiva
6152,a marvel deveria ter ficado com a série anterior e não continuar tentando a sorte com ideias mais malucas . ,subjetiva
6153," várias coisas ficaram de alguma forma sem solução ( a esposa e o filho de paul , ele estava fingindo ou não ? , o que aconteceu com alvarez no final ? etc . ) .  ",subjetiva
6154," o enredo e o enredo são interessantes , mas a atuação e o roteiro são absolutamente medianos .  ",subjetiva
6155," chegada do trem , embarque e saída de passageiros com bagagem .  ",subjetiva
6156," há o melhor roteiro , as melhores atuações de direção , as melhores atuações .  ",subjetiva
6157," woody allen foi muito surpreendente , sem humor , sem intelectuais neuróticos , mas um drama frio como gelo .  ",subjetiva
6158," a atmosfera é ótima , o roteiro um pouco instável . resumindo , a atuação de leonardo com uma pequena ajuda de david chegais .  ",subjetiva
6159,doeu pensar o que diabos o poeta queria dizer com tudo isso . ,subjetiva
6160,mas é um bom e velho filme . ,subjetiva
6161,eu sempre gosto de olhar para ele novamente . ,subjetiva
6162," os figurinos são bons , a seleção de músicas também é relativamente decente .  ",subjetiva
6163," eu não sei nada disso , eu estava sempre no recreio , ou no cinema , depois sempre no bar .  ",subjetiva
6164," eric toca seu padrão / bem feito / , mas em termos de diálogo , não é tão bom quanto o de fecho ( corte ) .  ",subjetiva
6165,eu não sei que tipo de nova moda é que todo filme de terror ultimamente tem que ser filmado em uma câmera esfarrapada . ,subjetiva
6166," mas uma refilmagem de tal clássico , talvez os criadores não pudessem estar falando sério .  ",subjetiva
6167," a trama em si é , claro , mais fraca e corre claramente em direção ao seu objetivo , do qual não se desvia nem pelo final , que , embora tente parecer não clichê , mas o que se espera é talvez ainda mais do que os criadores queria evitar .  ",subjetiva
6168," gostei muito do filme , foi uma experiência .  ",subjetiva
6169," de és culpe , isso é um monte de títulos para um filme de qualquer maneira .  ",subjetiva
6170," embora sejam imagens muito diferentes , são muito semelhantes em pontos individuais .  ",subjetiva
6171," a atmosfera geral do filme lembra muito o outro filme de spielberg prenda-me se puder , mas comparado a ele , terminal é muito mais íntimo e talvez até um pouco mais fraco - não faria mal tirar a vela de vez em quando .  ",subjetiva
6172,devo admitir que estou desagradavelmente surpreso . ,subjetiva
6173," buda és te aqui é empoeirada , com chaminés industriais ao fundo , a maioria das cenas acontecem nas periferias , onde os futuros grandes times treinam em campos de cascalho - nos distritos de futebol .  ",subjetiva
6174," a novidade na forma de tecnologia roteiro , que cria dinossauros verdadeiramente aterrorizantes , ou o slogan ' smart girl ' , que descreve a terrível inteligência e engenhosidade de raptores sedentos de sangue , é muito apropriado .  ",subjetiva
6175," eu vi pela primeira vez há apenas uma semana , mas definitivamente vale a pena pelo menos outra ex visualização , porque não tive tempo de absorver todas as piadas e piadas de que malan a filipe está cheio :-) )  ",subjetiva
6176," apo és ar de conter tantas ideias , piadas e referências que seriam suficientes para três filmes , e traz as infinitas possibilidades de um filme de animação como nenhum outro projeto há muito tempo , não por engano , mas como resultado tenho muitas reservas sobre este projeto infantil de colocação de produtos monstro .  ",subjetiva
6177,o único prazer que senti foi um espasmo na virilha no meio do filme . ,subjetiva
6178,você não acreditaria no que eles podem reciclar em hollywood . ,subjetiva
6179," tem um assunto bastante interessante , do qual os criadores conseguiram espremer o máximo que puderam . na verdade , eles exageraram .  ",subjetiva
6180," excedo és ao ditado de que você não pode fazer um chicote de merda , raramente são verdadeiras no mundo do cinema , com o pré-requisito de que o material básico para tricotar , ou seja , o roteiro , seja raro .  ",subjetiva
6181," no filme original de sir , o personagem principal fica viúva e se apaixona por um homem mais jovem .  ",subjetiva
6182,e assim logo no início temos a oportunidade de ver arie entregando simbolicamente a adam o cetro de ação e desejando-lhe boa sorte . ,subjetiva
6183," além disso , havia um cenário bastante complicado , então o resultado foi uma surpresa muito agradável .  ",subjetiva
6184," em suma , tudo o que me lembro de mad max era a expressão teimosa de mel gibson , que não era para ser jogada fora quando ele era jovem , e longos quilômetros de estradas vazias - e depois havia o tédio .  ",subjetiva
6185,tudo é muito escuro e muito brutal e sangrento . ,subjetiva
6186," ficamos principalmente com o resto do elenco e cenário , arte , figurino e truques , que ficaram a cargo do grupo de truques trilobita , e se eu deixar de lado as belas e abundantes miniaturas , que babei , não te fazer um trabalho muito bom de publicidade porque os truques são absolutamente terríveis ( os espanhóis dizem que rejeitaram os truques de computador ) .  ",subjetiva
6187," humor - é isso que o filme e o livro têm em comum , e é isso que muitas vezes se perde ao tentar tirar a história de filmes baseados em modelos literários .  ",subjetiva
6188," o drama de number , number horas é realmente uma explosão ! !  ",subjetiva
6189," no contexto de filmes relacionados ao gênero , está abaixo da média , mas mesmo depois de anos , apupa é divertido , mas de uma forma diferente do que os criadores pretendiam .  ",subjetiva
6190,esse filme tem apenas alguns anos . ,subjetiva
6191,jimmy não tem escolha a não ser vender seu raro cartão de beisebol que seu pai lhe deu . ,subjetiva
6192,um excelente filme que vale a pena ver . ,subjetiva
6193," mais uma vez , não me pareceu tão terrível , eu esperava um quebra-cabeça pior .  ",subjetiva
6194," eu não acho que o personagem principal seja tão estúpido , você sempre pode ver dúvidas em seus olhos e falta de compreensão de coisas como os carecas ao redor , o que se manifesta plenamente no final .  ",subjetiva
6195,edit : então má a em manifestações ao lado da extrema direita tcheca e uma turnê conjunta com corte adicionaram a coroa a isso . ,subjetiva
6196," a propósito , john , tente isso em praga entre as estações luzem e ippavlova e o prefeito de parir pagã , como parte da proteção dos eleitores de praga . .  ",subjetiva
6197," para filmar , papai vendeu os direitos de férias do senhor . chulo e meu tio .  ",subjetiva
