,FRASE,OBJ/SUBJ
2903,sim en tira - se drogado raramente foi mais divertido do que em nove rainhas . ,subjetiva
2904," um construto simulado baseado em teoria , prestidigitação e hipóteses mal elaboradas .  ",subjetiva
2906,. . . entrega alguns momentos de inspiração em meio à animação sem graça e história simplista . ,subjetiva
2909," a meu gosto , os personagens cômicos do filme chegam perigosamente perto de ser amoles e andas para uma nova geração .  ",subjetiva
2910," sempre que ameaça ficar atolado em dramaturgia séria , uma sequência visual comovente como uma onda através de corredeiras ou um salto de pináculo a pináculo nos desperta . se os cavalos pudessem voar , certamente seria assim que eles seriam .  ",subjetiva
2914,és te porco preso de um filme oscila entre a comédia bizarra e o horror pálido . ,subjetiva
2917," apo és ar da inexperiência do diretor e de seu elenco , raramente há um momento falso .  ",subjetiva
2918,absurdos e clichm-é acumular como fiapos no umbigo de um homem gordo . ,subjetiva
2919," é tudo muito fofo , mas não muito engraçado se você tiver mais de seis anos de idade .  ",subjetiva
2920," não se cansa de jovens moradores da cidade libidinosos ? experimente essa comédia obscena obscenamente ruim , tão grosseira que faz as calçadas de edward burns em nova york parecerem oscar wilde .  ",subjetiva
2922," en tare rajadas de tiros automáticos , a história oferece uma crítica incisiva ao capitalismo .  ",subjetiva
2923," limitadora en te será interessante para os fãs de ram dais , mas para outros pode parecer uma paródia do lado suave e de paz e amor da contracultura dos anos number .  ",subjetiva
2928,és te schiller formulário fará pouco para impulsionar a carreira de fanho . ,subjetiva
2929," fornece o tipo de ' terapia do riso ' que eu preciso de comédias cinematográficas - humor excêntrico , personagens divertidos e um final feliz . após assistir ' a máfia volta ao divã ' , já me sinto bem  ",subjetiva
2933," eu não encontrei muito fascínio no swing . o que eles estão fazendo é uma questão de arranjos de encanamento e jogos mentais , sem carga erótica ou sensual . mas que eles estão fazendo isso é instigante .  ",subjetiva
2942,​​o tom muda abruptamente de tenso para comemorativo para sentimental . ,subjetiva
2944," ' você vai rir por não uma hora e meia , mas sai sentindo-se estranhamente insatisfeito . você vai sentir como se tivesse comido um elizabeth sem a manteiga de amendoim . '  ",subjetiva
2946," se o último homem fosse o último filme que restasse na terra , haveria uma disputa entre presidir o fim do cinema como o conhecemos e mais uma noite de sombras de mãos deliciosas .  ",subjetiva
2948," gueto de xangai pode não ser tão dramático quanto o pianista de roman polanski , mas seu espírito compassivo voa tão alto quanto .  ",subjetiva
2950,é uma pena que o diálogo de pokemon 4ever seja tão banal e sem rodeios porque o conto em si apresenta ideias sérias dignas de uma linguagem mais poética . ,subjetiva
2953," comédia / drama agridoce cheio de vida , gestos com as mãos e alguns caras italianos realmente adoráveis .  ",subjetiva
2954," uma sátira além do normal , o piquenique dos ursinhos de pelúcia está entre as estreias mais lamentáveis ​​ de um escritor-ator estimado .  ",subjetiva
2956,. . . a coisa toda só conseguiu me deixar grogue . ,subjetiva
2957," seus pontos salientes são simultaneamente enterrados , afogados e sufocados nos excessos do escritor-diretor roger avara .  ",subjetiva
2958,. . . um desfile chato de cabeças falantes e rabiscos técnicos que pouco farão para avançar a causa do linux . ,subjetiva
2960,é difícil não gostar de um filme que tem paraquedistas pulando de helicópteros para pegar dragões voadores em uma grande rede . ,subjetiva
2961,uma comédia romântica cintilantemente excêntrica com um ótimo truque de encontro fofo . ,subjetiva
2962," é extremamente sem graça e desinteressante ver homens de meia-idade e idosos bebendo em excesso , mijando em árvores , transando uns com os outros e fazendo um show de travesti .  ",subjetiva
2963," uma obra brutal e engraçada . nicole holofcenter , a perspicaz escritora / diretora responsável por esta comédia iluminadora não encerra os procedimentos perfeitamente , mas as idéias se unem lindamente .  ",subjetiva
2964," é como todas as más ideias que já foram para um especial depois da aula compiladas em um só lugar , menos aqueles programas diurnos ' slack és sim e sofisticação ( e quem sabia que eles ainda tinham alguma ? ) .  ",subjetiva
2966," sempre que você pensa que descobriu o casamento tardio , você fica confuso .  ",subjetiva
2967,o resultado geral é um retrato inteligente e realista dos limites de teste . ,subjetiva
2969," number amigos , number casais , number milhas , e toda a cerveja azul que eles podem beber - é a melhor viagem de caipiras .  ",subjetiva
2970," é um vislumbre decente em um período de tempo , e um pária , que não é mais acessível , mas não necessariamente lança mais luz sobre seu assunto do que o antecessor popular .  ",subjetiva
2971," um sermão doce e terno sobre um menino galês de number anos mais curioso sobre deus do que as meninas , que aprende que acreditar em algo importa .  ",subjetiva
2974," as atuações são fortes , embora o assunto exija uma atuação que às vezes beira o hammy .  ",subjetiva
2975," boreal boy representa o pior tipo de cinema , o tipo que finge ser apaixonado e verdadeiro , mas na verdade é frustrantemente tímido e encharcado .  ",subjetiva
2976,há algo sobre uma banda marcial que me leva onde eu moro . ,subjetiva
2977," um daqueles raros filmes que parece ter sido escrito para ninguém , mas de alguma forma consegue convencer quase todos que foi colocado na tela , só para eles .  ",subjetiva
2979,dois atos tediosos leves em grandes sustos e um bom final surpresa . ,subjetiva
2981,um filme idiota vestido com camadas excessivas de descolada . ,subjetiva
2982,quase parece que o filme está mais interessado em se divertir do que em nos divertir . ,subjetiva
2983," infeliz en te , um elenco de artistas competentes do cinema , televisão e teatro estão à deriva em vários locais da cidade de nova york sem um ritmo unificador ou estilo visual .  ",subjetiva
2986," o cinema forte requer um claro senso de propósito , e nessa categoria tão importante , as quatro penas ficam aquém .  ",subjetiva
2987,boris se mostra emocionalmente manipulador e tristemente imitador de inúmeras histórias de amor passadas .,subjetiva
2988," o estilo você-está - lá , em última análise , aumenta a capacidade do abc africa de entrar na alma de uganda e do espectador .  ",subjetiva
2993," juntos , moleiro , auras e as atrizes fazem da velocidade pessoal uma viagem intrincada , íntima e inteligente .  ",subjetiva
2994,não acho que esse filme ame as mulheres de forma alguma . ,subjetiva
2995,o ritmo e os visuais estão tão empolgados que uma curiosa sensação de ameaça informa tudo . ,subjetiva
2996,uma ópera ampla e melodramática de estrogênio que é bastante tóxica por si só . ,subjetiva
3000," fá és sim en de não continua a fazer um trabalho interessante , e seria bom ver o que ele poderia fazer com um orçamento decente .  ",subjetiva
3001," você vai adorar esse filme ? bem , provavelmente não vai ter você balançando nas árvores vaiando seus elogios , mas definitivamente vale a pena dar uma olhada .  ",subjetiva
3003,uma melhoria nos fracos exemplos de poke-mania de tela grande que o precederam . ,subjetiva
3004," o enredo tem vários buracos , e às vezes é simplesmente desconcertante .  ",subjetiva
3006," levado a sério , não é muito para se pensar , mas visto como uma versão mais suja de outros filmes femininos . é pelo menos divertido e sexy divertido .  ",subjetiva
3007," bem - bart e berlin são ambos soberbos , enquanto huppert . é magnífico .  ",subjetiva
3009," no pianista , polanski está dizendo o que há muito queria dizer , confrontando as raízes de suas próprias preocupações e obsessões , e não permite que nada atrapalhe .  ",subjetiva
3010," em resumo em cinema , é tão maravilhoso na tela grande .  ",subjetiva
3011," distante e sem qualquer emoção crua real , o que é fatal para um filme que se baseia em relacionamentos pessoais .  ",subjetiva
3014,o diretor jay russell pesa seu caprichoso conto de fadas com sentimento pesado e significado leve . ,subjetiva
3015,os fantasmas de sai ming-liang estão dolorosamente conscientes de seu não-ser . ,subjetiva
3016,gran de mentiroso gordo é pouco mais do que sozinho em casa elevado a um novo nível autodepreciativo . ,subjetiva
3017," uma bagunça tonta , barulhenta e exaustiva , e o elenco fora do ritmo de seus dois protagonistas acaba sendo tão mal-aventurado quanto você poderia esperar .  ",subjetiva
3018," tem algo da aura de quatro casamentos e um funeral sobre isso , misturado com um pouco do diário de bridget jones , mas o filme é muito diferente , muito arriscado para uma enorme popularidade .  ",subjetiva
3019,uma visão indelével e em última análise comovente da humanidade fustigada pelos elementos e pelas marés políticas internacionais . ,subjetiva
3022," és te drama sensível , inteligente , experiente e convincente sobre a maioridade investiga a psicologia passivo-agressiva da co-dependência e a luta pela auto-estima .  ",subjetiva
3025," impossível que possa parecer , o coração deste filme é ainda mais abrangente do que monta , mesmo porque aceita comportamentos desagradáveis ​​e falhas graves como parte da condição humana .  ",subjetiva
3026," meu deus , este é um filme revigorante e elétrico .  ",subjetiva
3027,o último exercício insípido do ator para se apropriar da estrutura do tales de arthur schiller . ,subjetiva
3029," nm - cio encanta como ' o rei lem-co ' nem diverte como ' a nova onda do imperador ' , mas ao menos nm-co cansa como ' atlantis : o reino ' .  ",subjetiva
3030,mau it o sincero para explorar seus assuntos e muito honesto para manipular seu público . ,subjetiva
3032," para aqueles que estão intrigados com a política dos anos number , o filme é tão fascinante quanto falho .  ",subjetiva
