,FINAL,FRASE,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,OBJ/SUBJ
1246,0,username opa vem url os de amanhã são surpresa,,,,,,,,,,,,,objetiva
1247,0,precisava tanto de ajuda to cola uma duvida entre notebook da dell e da asus emoticon,,,,,,,,,,,,,objetiva
1248,0,username eu compraria number dell eu não confio muita na cce pelo menos não pra notebook,,,,,,,,,,,,,objetiva
1249,0,vendo carregador notebook da dell mas pode ser usado em qualquer outro notebook mais informações privado url,,,,,,,,,,,,,objetiva
1250,0,ofertas em notebooks dell url cupom de desconto rca number,,,,,,,,,,,,,objetiva
1251,1,não vejo a hora de chegar meu notebook fantástico da username direto do username,,,,,,,,,,,,,subjetiva
1252,0,qual marca de notebook não é mais virgem aquela que já dell,,,,,,,,,,,,,objetiva
1253,-1,hashtag ainda não consigo navegar na internet no meu notebook username username atualização de drivers e troca de placa não resolveu o problema,,,,,,,,,,,,,subjetiva
1254,0,está difícil escolher notebook comprei um sansung não durou number ano comprei dell até gosto sem reconhecer microfone externo não me atende,,,,,,,,,,,,,objetiva
1255,-1,tenho um notebook dell e não consigo desativar o microfone interno quero usar fone externo e não consigo suporte não consegue como pode,,,,,,,,,,,,,subjetiva
1256,0,ofertas em notebooks dell url cupom de desconto rca number,,,,,,,,,,,,,objetiva
1257,-1,eu não aguento mais entrar em contato com a dell brasil pra resolver um problema no meu notebook toda vez me dão url,,,,,,,,,,,,,subjetiva
1258,-1,como a assistência técnica sumiu com meu notebook preciso de um novo alguém indica uma marca boa sem ser dell ou apple caro demais para mim,,,,,,,,,,,,,subjetiva
1259,0,andei palmas toda e não acho um notebook da dell emoticon,,,,,,,,,,,,,objetiva
1260,0,gostaria que a username entregasse meu notebook novo logo pois esse não dá mais,,,,,,,,,,,,,objetiva
1261,0,fonte para notebook marcas acer asus dell e hp produto embalagem lacrada valor ar number number para retirar em ceifa … link permanente da imagem incorporada,,,,,,,,,,,,,objetiva
1262,0,notebook dell inspiron number core i3 disco 1tb dvd win number cu sim number ary ver más url,,,,,,,,,,,,,objetiva
1263,0,pessoal um amigo nosso vendo um notebook dell latitude e6320 configura number gigabytes de memória hd number placa intel number number,,,,,,,,,,,,,objetiva
1264,-1,se forem comprar algum computador ou notebook não comprem na dell preço alto que não compensa e suporte técnico terrível number reterei number curtiu responder pretextar curtir number,,,,,,,,,,,,,subjetiva
1265,0,notebook inspiron number série number number em number dois dispositivos avançados em um design elegante o inspiron number number url,,,,,,,,,,,,,objetiva
1266,0,username olá portarei opa vem url emoticon,,,,,,,,,,,,,objetiva
1267,0,username url … e unes,,,,,,,,,,,,,objetiva
1268,0,passei a manha sonhando com um notebook dell olhando o site deles mas só sonhando mesmo number pila um i7,,,,,,,,,,,,,objetiva
1269,0,notebook dell inspiron number série number estou por ar number number de desconto hashtag url,,,,,,,,,,,,,objetiva
1270,1,meu computador de casa faleceu depois de tanta pesquisa comprei um notebook dell obrigada a todos pela indicação,,,,,,,,,,,,,subjetiva
1271,0,pensando em comprar um notebook conversível da dell que vi,,,,,,,,,,,,,objetiva
1272,0,vi um notebook com uma configuração legal da dell por um preço bom quando vejo o processador i5 number 0u,,,,,,,,,,,,,objetiva
1273,0,ai como eu queria um notebook da dell daqueles de number reais,,,,,,,,,,,,,objetiva
1274,0,preciso de um carregador de notebook dell,,,,,,,,,,,,,objetiva
1275,0,notebook dell inspiron number core i3 disco 1tb dvd win number cu sim number emoticon ver más url,,,,,,,,,,,,,objetiva
1276,0,ofertas em notebooks dell url cupom de desconto rca number,,,,,,,,,,,,,objetiva
1277,0,hashtag vostro number number notebook apua dual core e1 number 0gb now for rs number number mar rs number number,,,,,,,,,,,,,objetiva
1278,0,lote de notebook dell vostro core number duo e latitude core i3 lote de notebook usados em bom … url,,,,,,,,,,,,,objetiva
1279,0,fonte para notebook marcas acer asus dell e hp produto embalagem lacrada valor ar number number para retirar em ceifa … link permanente da imagem incorporada,,,,,,,,,,,,,objetiva
1280,0,confira no magazine duram notebook dell inspironintel corei78gb 1tbwindows8 1led14placaví de o2gb url … via username,,,,,,,,,,,,,objetiva
1281,0,inspiron number série number é o notebook mais barato da dell no brasil mas será que o preço baixo compensa,,,,,,,,,,,,,objetiva
1282,1,depois da dell qual a melhor marca de notebook,,,,,,,,,,,,,subjetiva
1283,0,gostei de um vídeo username de username url dell inspiron number number notebook boeing hands on review,,,,,,,,,,,,,objetiva
1284,0,preciso de um notebook novo urgente acho que vou apelar em um dell,,,,,,,,,,,,,objetiva
1285,0,alias meu próximo notebook é um dell e meu próximo celular um motorola,,,,,,,,,,,,,objetiva
1286,1,e é por isso que meu próximo notebook vai ser um dell url … porque ó… sem chances,,,,,,,,,,,,,subjetiva
1287,1,foi amor a primeira vista,,,,,,,,,,,,,subjetiva
1288,0,http emoticon oferta você 6fct notebook dell inspiron i14 number a10 com intel core i5 4gb 2gb memória dedicada 1tb led number link permanente da imagem incorporada,,,,,,,,,,,,,objetiva
1289,-1,esperando deitado por uma promoção da username para fechar negócio to vendo que meu notebook não será hashtag,,,,,,,,,,,,,subjetiva
1290,0,usado em ótimo estado notebook dell core i3 só venda modelo n4050 sistema opera windows number processador intel i3 url,,,,,,,,,,,,,objetiva
1291,-1,vou comprar um notebook da hp a dell é uma merda tenho um ódio fodido dessa empresa filho da puta,,,,,,,,,,,,,subjetiva
1292,0,dell lança notebook com sistema ubuntu e tela 4k no brasil url … via username,,,,,,,,,,,,,objetiva
1293,0,migueldorosario na opinião de vocês qual melhor opção para notebook le novo ou dell,,,,,,,,,,,,,objetiva
1294,0,dell precision m6600 number notebook i7 number 2ghz 8gb 2x number 0gb fiteiro 2gb você url … link permanente da imagem incorporada,,,,,,,,,,,,,objetiva
1295,0,um del de number polegadas por esse preço eu nunca vi url,,,,,,,,,,,,,objetiva
1296,0,notebook dell vostro v14t number a50 notebook dell vostro v14t number a50 é perfeito para jogos e profissionais url,,,,,,,,,,,,,objetiva
1297,-1,e os programa da dell que vem instalado no notebook e fica travando o áudio,,,,,,,,,,,,,subjetiva
1298,-1,username meu monitor de notebook da dell novo está com uma linha clara e horizontal,,,,,,,,,,,,,subjetiva
1299,0,ofertas em notebooks dell url cupom de desconto rca number,,,,,,,,,,,,,objetiva
1300,0,username olá gentiliza opa vem url,,,,,,,,,,,,,objetiva
1301,0,boa noite boa noite queria sabe o preço da placa mãe do notebook dell inspiron number number,,,,,,,,,,,,,objetiva
1302,-1,não nãããããããooo dell eu não quero comprar notebook comprei um novinho em folha no fim do ano passado,,,,,,,,,,,,,subjetiva
1303,0,é da dell e foi criada especialmente para carregar notebook e eu espero que ninguém me assalte nessa esperança de ter algum dentro hahaha,,,,,,,,,,,,,objetiva
1304,0,confira no magazine duram notebook dell inspiron intelcorei78gb 1tb windows8 1led15 6plví de o2gb url … via username,,,,,,,,,,,,,objetiva
1305,0,username veja o menor que consigo url,,,,,,,,,,,,,objetiva
1306,0,gente notebook da hp ou dell,,,,,,,,,,,,,objetiva
1307,0,você sabia que o símbolo do elemento químico lítio é li ele está presente na bateria do seu notebook dell url,,,,,,,,,,,,,objetiva
1308,0,confira no magazine izabelandrade notebook dell url … via username,,,,,,,,,,,,,objetiva
1309,0,number de desconto aproveite url,,,,,,,,,,,,,objetiva
1310,0,como é estranho usar o notebook dos outros saudades do meu dell deveria ter buscado em casa,,,,,,,,,,,,,objetiva
1311,0,username olá portarei opa vem url,,,,,,,,,,,,,objetiva
1312,0,não tenha desculpas para entregar depois com o dell inspiro intel core i5 8gb ram 1tb hd tudo é para agora url,,,,,,,,,,,,,objetiva
1313,-1,aparentemente meu notebook dell é um dos poucos que simplesmente não funcionam con o microsoft wireless display cable,,,,,,,,,,,,,subjetiva
1314,1,o melhor desse notebook dell é que liga e desliga estão rápido s2,,,,,,,,,,,,,subjetiva
1315,0,username pelo que vou pagar pra consertar meu notebook poderia ter comprado um dell,,,,,,,,,,,,,objetiva
1316,0,quero trocar de notebook quero um novo ou apple hp dell ou da sony emoticon,,,,,,,,,,,,,objetiva
1317,0,ofertas em notebooks dell url cupom de desconto rca number,,,,,,,,,,,,,objetiva
1318,0,username olá portarei olha o valor que consigo url e url,,,,,,,,,,,,,objetiva
1319,0,suporte da dell,,,,,,,,,,,,,objetiva
1320,0,notebook dell notebook dell i3 inspiron seminovo em ótimo estado completo detalhes do anúncio tipo notebook e url,,,,,,,,,,,,,objetiva
1321,0,hashtag dell inspiron e1705 notebook user manual tb006500570003 url,,,,,,,,,,,,,objetiva
1322,0,pague ar number number à vista de preventa concedido no number terceiro passo da compra url,,,,,,,,,,,,,objetiva
1323,1,notebook da dell do meu pai nem trava e rápido para caralho,,,,,,,,,,,,,subjetiva
1324,1,finalmente com meu notebook funcionando novamente o bom da dell quando merece eu falo é que todo os serviço url,,,,,,,,,,,,,subjetiva
1325,-1,comprei um notebook da dell que não vale ligo na assistência mando email e eles não retornam só estou falando isso para alertalos,,,,,,,,,,,,,subjetiva
1326,0,gostei de um vídeo username de username url análise notebook híbrido dell inspiron number series number,,,,,,,,,,,,,objetiva
1327,0,notebook touch dell inspiron number number a30 notebook touch dell inspiron number number a30 i7 8gb hd 1tb placa de vide url,,,,,,,,,,,,,objetiva
1328,0,olha só esse notebook ideal para você trabalhar assistir filmes ouvir musicas e muito mais compre aqui url,,,,,,,,,,,,,objetiva
1329,0,ainda se acha notebook da dell de 1tb de hd 4gb se ram placa de vídeo geradores de 2gb por simples number number reaaalllsss,,,,,,,,,,,,,objetiva
1330,0,dica de compra notebook dell inspiron i14 number a10 por ar number url link permanente da imagem incorporada,,,,,,,,,,,,,objetiva
1331,0,dicas de como evitar superaquecimento em seu notebook dell url ver conteúdo multimídia,,,,,,,,,,,,,objetiva
1332,0,ofertas em notebooks dell url cupom de desconto rca number,,,,,,,,,,,,,objetiva
1333,-1,seus notebook é uma bosta username,,,,,,,,,,,,,subjetiva
1334,-1,sobre o touch do mouse do meu novo notebook dell to achando uma droga mas pelo custo benefício não posso reclamar acho emoticon,,,,,,,,,,,,,subjetiva
1335,0,username a única coisa é que tem uns notebook que não da pra abrir macbook dell,,,,,,,,,,,,,objetiva
1336,0,dell inspiron notebook number ordenador url …,,,,,,,,,,,,,objetiva
1337,0,adicionei um vídeo a uma playlist username url … mochila dell para notebook de até number number,,,,,,,,,,,,,objetiva
1338,0,galera também estou vendendo meu notebook segue descrição,,,,,,,,,,,,,objetiva
1339,1,vai toma no cu notebook da dell é muito bom,,,,,,,,,,,,,subjetiva
1340,0,notebook dell vostro v14t number a50,,,,,,,,,,,,,objetiva
1341,0,fonte para notebook marcas acer asus dell e hp produto embalagem lacrada valor ar number number para retirar em ceifa … link permanente da imagem incorporada,,,,,,,,,,,,,objetiva
1342,0,cardadores malos para notebook acer asus dell hp la en ovo sony samsung toshiba para bell mac link permanente da imagem incorporada,,,,,,,,,,,,,objetiva
1343,0,meu aniversário é em setembro vocês já pode começar a parcelar um notebook da dell pra me dar,,,,,,,,,,,,,objetiva
1344,0,dell vostro number number notebook apua dual core e1 4gb number 0gb ubuntu for rs number number,,,,,,,,,,,,,objetiva
1345,0,transformando um computador antigo em computador gamer a pouco tempo comprei um notebook novo um dell vostro number talvez url,,,,,,,,,,,,,objetiva
1346,1,meu pai me deu um notebook dell tão lindo que eu estou até chorando sangue emoticon,,,,,,,,,,,,,subjetiva
1347,0,vi na televisão que um notebook dell que se dobra todinho i5 touch etc custa number ele que está barato ou os smartphones que tão caros,,,,,,,,,,,,,objetiva
1348,0,notebook dell e6220 core i5 4gb ram number gigabytes disco estado number number pedidos whatsapp number,,,,,,,,,,,,,objetiva
1349,0,últimos artículos comprados por equickpack new notebook lithium battery for dell inspiron n4010 n4010d n5010 n5110 n7010,,,,,,,,,,,,,objetiva
1350,-1,dá pra comprar outro notebook novo com o valor deste reparo da dell,,,,,,,,,,,,,subjetiva
1351,-1,para quem tem notebook username se prepare quando sua máquina fizer de number anos a dell te vira as costas só te resta jogar fora hashtag,,,,,,,,,,,,,subjetiva
1352,0,notebook dell inspiron i14 number a30 com intel core i7 8gb 2gb de memória dedicada 1tb led hd number touchscreen url,,,,,,,,,,,,,objetiva
1353,-1,a dell me manda dois demais por dia acho que eles sabem que meu notebook não está mais funcionando e tão tentando me vender outro,,,,,,,,,,,,,subjetiva
1354,0,fonte para notebook marcas acer asus dell e hp produto embalagem lacrada valor ar number number para retirar em ceifa … link permanente da imagem incorporada,,,,,,,,,,,,,objetiva
1355,0,veja como resolver se seu notebook não retornar da hibernação ou suspensão url ver foto,,,,,,,,,,,,,objetiva
1356,0,ar number number notebook dell com intel core i5 4gb e 1tb na submarino use o cupom afundo url link permanente da imagem incorporada,,,,,,,,,,,,,objetiva
1357,0,ofertas em notebooks dell url cupom de desconto rca number,,,,,,,,,,,,,objetiva
1358,0,notebook ultrafino dell vostro v14t number a20 com intel core i5 4gb 2gb de memória dedicada geforce nvidia number 0m url,,,,,,,,,,,,,objetiva
1359,0,notebook dell inspiron ar number number à vista url …,,,,,,,,,,,,,objetiva
1360,1,username em number dias úteis o técnico veio em casa e realizou o reparo no meu notebook parabéns dell emoticon,,,,,,,,,,,,,subjetiva
1361,0,é um hashtag é um hashtag não é o inspiron number série number que é os dois ao mesmo tempo url,,,,,,,,,,,,,objetiva
1362,0,e essa compra casada do magazine luiza compre um notebook e leve o livro do turminha url …,,,,,,,,,,,,,objetiva
1363,-2,suporte da dell entrou no meu notebook pra resolver uns problemas e agora deixaram ele sem som algum d que queridos não,,,,,,,,,,,,,subjetiva
1364,0,notebook dell inspiron i14 number a40 intel core i7 number 6gb 1tb windows number led number placa de vídeo 2gb não é url,,,,,,,,,,,,,objetiva
1365,0,username na verdade não adicionamos não ele vem incluso no item você pode ver em software és inclusos url,,,,,,,,,,,,,objetiva
